"Species","Long","Lat","BasisOfRecord","WAM.ID","Accuracy.m","DataProvider","Datum","Day","Month","Year","Database","SiteName","Collector","MethodOfCapture","ApproximateLocation","ReturnID","LicenceNo","Certainty","RecordID"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",25,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4249"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",30,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4250"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",12,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4251"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",23,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4252"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",19,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4253"
"Dasyurus hallucatus",117.939143,-21.259602,NA,NA,5,"WL_REG17","GDA94",24,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4254"
"Dasyurus hallucatus",117.939143,-21.259602,NA,NA,5,"WL_REG17","GDA94",24,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4255"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",24,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4256"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",24,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4257"
"Dasyurus hallucatus",119.160236,-22.665439,"N/A",NA,10,"WL_REG17","GDA94",13,6,2018,"NatureMap","","Biologic Environemental","Individual (alive)","Marillana",NA,NA,"3","Record_4258"
"Dasyurus hallucatus",121.23767,-21.568091,"observation only",NA,50,"WL_REG17","GDA94",8,6,2018,"NatureMap","","Western Wildlife","Camera trap","Woodie Woodie Mine",NA,NA,"3","Record_4259"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",26,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4260"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",28,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4261"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",1,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4262"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",6,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4263"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",12,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4264"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",13,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4265"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",7,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4266"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",21,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4267"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",21,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4268"
"Dasyurus hallucatus",120.255708,-20.541114,"Released",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4269"
"Dasyurus hallucatus",120.255651,-20.541227,"Released",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4270"
"Dasyurus hallucatus",120.256101,-20.54197,"Released",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4271"
"Dasyurus hallucatus",120.247998,-20.563844,"Released",NA,5,"WL_REG17","GDA94",24,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4272"
"Dasyurus hallucatus",120.255746,-20.54103,"Released",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4273"
"Dasyurus hallucatus",120.257529,-20.572039,"Released",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4274"
"Dasyurus hallucatus",120.247989,-20.563854,"Released",NA,5,"WL_REG17","GDA94",24,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4275"
"Dasyurus hallucatus",120.255717,-20.540996,"Released",NA,5,"WL_REG17","GDA94",22,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4276"
"Dasyurus hallucatus",120.255729,-20.54099,"Released",NA,5,"WL_REG17","GDA94",23,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4277"
"Dasyurus hallucatus",120.255723,-20.541018,"Released",NA,5,"WL_REG17","GDA94",22,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4278"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",9,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4279"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",28,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4280"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",8,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4281"
"Dasyurus hallucatus",118.706481,-20.948475,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Indee station",NA,NA,"4","Record_4282"
"Dasyurus hallucatus",117.942435,-21.257637,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4283"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",8,1,2019,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4284"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",20,1,2019,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4285"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",30,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4286"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",9,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4287"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",17,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4288"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",4,1,2019,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4289"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",17,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4290"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",24,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4291"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",29,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4292"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",3,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4293"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",20,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4294"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",30,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4295"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",26,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4296"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",31,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4297"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",1,1,2019,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4298"
"Dasyurus hallucatus",118.822723,-20.512899,NA,NA,5,"WL_REG17","GDA94",18,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4299"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",20,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4300"
"Dasyurus hallucatus",116.558547,-22.036009,"N/A",NA,5,"WL_REG17","GDA94",2,9,2017,"NatureMap","","Biologic Environmental","Motion camera","Buckland Hills",NA,NA,"3","Record_4301"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",18,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4302"
"Dasyurus hallucatus",117.942435,-21.257637,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4303"
"Dasyurus hallucatus",117.942435,-21.257637,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4304"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4305"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4306"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4307"
"Dasyurus hallucatus",117.939143,-21.259602,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4308"
"Dasyurus hallucatus",117.936132,-21.061377,NA,NA,5,"WL_REG17","GDA94",25,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4309"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",30,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4310"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",20,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4311"
"Dasyurus hallucatus",117.943055,-21.260818,NA,NA,5,"WL_REG17","GDA94",22,9,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4312"
"Dasyurus hallucatus",118.706476,-20.945623,NA,NA,5,"WL_REG17","GDA94",27,9,2018,"NatureMap","","Harry Moore","Camera trap","Indee station",NA,NA,"4","Record_4313"
"Dasyurus hallucatus",121.222215,-21.58916,"observation only",NA,50,"WL_REG17","GDA94",7,6,2018,"NatureMap","","Western Wildlife","Camera trap","Woodie Woodie Mine",NA,NA,"3","Record_4314"
"Dasyurus hallucatus",119.160236,-22.665439,"N/A",NA,10,"WL_REG17","GDA94",2,6,2018,"NatureMap","","Biologic Environemental","Scat","Marillana",NA,NA,"3","Record_4315"
"Dasyurus hallucatus",116.488939,-22.012326,"N/A",NA,5,"WL_REG17","GDA94",3,9,2017,"NatureMap","","Biologic Environmental","Motion camera","Buckland Hills",NA,NA,"3","Record_4316"
"Dasyurus hallucatus",116.488939,-22.012326,"N/A",NA,5,"WL_REG17","GDA94",3,9,2017,"NatureMap","","Biologic Environmental","Motion camera","Buckland Hills",NA,NA,"3","Record_4317"
"Dasyurus hallucatus",116.488939,-22.012326,"N/A",NA,5,"WL_REG17","GDA94",3,9,2017,"NatureMap","","Biologic Environmental","Motion camera","Buckland Hills",NA,NA,"3","Record_4318"
"Dasyurus hallucatus",117.939143,-21.259602,NA,NA,5,"WL_REG17","GDA94",19,11,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4319"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",27,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4320"
"Dasyurus hallucatus",118.924953,-20.455544,NA,NA,5,"WL_REG17","GDA94",9,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4321"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",17,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4322"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",28,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4323"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",26,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4324"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",26,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4325"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",23,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4326"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",19,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4327"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",20,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4328"
"Dasyurus hallucatus",118.654251,-21.193993,"N/A",NA,5,"WL_REG17","GDA94",24,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (old)","Wodgina",NA,NA,"3","Record_4329"
"Dasyurus hallucatus",118.653478,-21.193748,"Released",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","N/A","Biologic Environmental","Elliot Trap (large)","Wodgina",NA,NA,"3","Record_4330"
"Dasyurus hallucatus",118.653703,-21.193956,"Released",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","N/A","Biologic Environmental","Elliot Trap (large)","Wodgina",NA,NA,"3","Record_4331"
"Dasyurus hallucatus",117.190147,-21.899597,"ALIVE",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","NO","Jarrad Clark","DIRECT OBSERVATION (SCAT)","Kumina Creek",NA,NA,"1","Record_4332"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",8,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4333"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",15,10,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4334"
"Dasyurus hallucatus",118.680594,-21.161991,"N/A",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (old)","Wodgina",NA,NA,"3","Record_4335"
"Dasyurus hallucatus",118.649441,-21.169412,"Released",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4336"
"Dasyurus hallucatus",118.649513,-21.169394,"N/A",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4337"
"Dasyurus hallucatus",118.654429,-21.186446,"N/A",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (old)","Wodgina",NA,NA,"3","Record_4338"
"Dasyurus hallucatus",118.649513,-21.169394,"N/A",NA,5,"WL_REG17","GDA94",27,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4339"
"Dasyurus hallucatus",118.649513,-21.169394,"N/A",NA,5,"WL_REG17","GDA94",27,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4340"
"Dasyurus hallucatus",118.650838,-21.17104,"N/A",NA,5,"WL_REG17","GDA94",27,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (new)","Wodgina",NA,NA,"3","Record_4341"
"Dasyurus hallucatus",118.654814,-21.194779,"N/A",NA,5,"WL_REG17","GDA94",27,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (old)","Wodgina",NA,NA,"3","Record_4342"
"Dasyurus hallucatus",118.650291,-21.168441,"Released",NA,5,"WL_REG17","GDA94",28,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4343"
"Dasyurus hallucatus",118.653899,-21.193873,"Released",NA,5,"WL_REG17","GDA94",28,5,2018,"NatureMap","N/A","Biologic Environmental","Elliot Trap (large)","Wodgina",NA,NA,"3","Record_4344"
"Dasyurus hallucatus",118.65028,-21.168439,"Released",NA,5,"WL_REG17","GDA94",29,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4345"
"Dasyurus hallucatus",118.651274,-21.171057,"Released",NA,5,"WL_REG17","GDA94",29,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4346"
"Dasyurus hallucatus",118.649513,-21.169394,"N/A",NA,5,"WL_REG17","GDA94",29,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4347"
"Dasyurus hallucatus",118.650338,-21.168467,"N/A",NA,5,"WL_REG17","GDA94",29,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (new)","Wodgina",NA,NA,"3","Record_4348"
"Dasyurus hallucatus",118.651274,-21.171057,"Released",NA,5,"WL_REG17","GDA94",30,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4349"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",1,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4350"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",1,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4351"
"Dasyurus hallucatus",120.255676,-20.541116,"Released",NA,5,"WL_REG17","GDA94",26,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4352"
"Dasyurus hallucatus",120.255764,-20.541685,"Released",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4353"
"Dasyurus hallucatus",120.25563,-20.541107,"Released",NA,5,"WL_REG17","GDA94",24,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4354"
"Dasyurus hallucatus",120.255882,-20.541121,"Released",NA,5,"WL_REG17","GDA94",23,5,2018,"NatureMap","","Biologic Environmental","Cage Trap","Cattle Gorge",NA,NA,"3","Record_4355"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",18,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4356"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",18,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4357"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",28,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4358"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",5,1,2019,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4359"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",10,1,2019,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4360"
"Dasyurus hallucatus",117.936578,-21.056822,NA,NA,5,"WL_REG17","GDA94",20,10,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4361"
"Dasyurus hallucatus",117.717689,-23.27385,"Released",NA,5,"WL_REG17","GDA94",27,7,2017,"NatureMap","","Astron Environmental Services","Opportunistic","Paraburdoo",NA,NA,"3","Record_4362"
"Dasyurus hallucatus",117.503482,-23.199196,"Released",NA,5,"WL_REG17","GDA94",27,7,2017,"NatureMap","","Astron Environmental Services","Opportunistic","Paraburdoo",NA,NA,"3","Record_4363"
"Dasyurus hallucatus",118.651215,-21.17108,"Released",NA,5,"WL_REG17","GDA94",31,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4364"
"Dasyurus hallucatus",118.655987,-21.188328,"N/A",NA,5,"WL_REG17","GDA94",31,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4365"
"Dasyurus hallucatus",118.649513,-21.169394,"N/A",NA,5,"WL_REG17","GDA94",31,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4366"
"Dasyurus hallucatus",118.654165,-21.193961,"Released",NA,5,"WL_REG17","GDA94",31,5,2018,"NatureMap","N/A","Biologic Environmental","Elliot Trap (large)","Wodgina",NA,NA,"3","Record_4367"
"Dasyurus hallucatus",118.650582,-21.167645,"Released",NA,5,"WL_REG17","GDA94",1,6,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4368"
"Dasyurus hallucatus",118.674358,-21.163518,"N/A",NA,5,"WL_REG17","GDA94",24,5,2018,"NatureMap","N/A","Biologic Environmental","Camera","Wodgina",NA,NA,"3","Record_4369"
"Dasyurus hallucatus",118.671306,-21.166609,"Released",NA,5,"WL_REG17","GDA94",24,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4370"
"Dasyurus hallucatus",118.654134,-21.194777,"Released",NA,5,"WL_REG17","GDA94",25,5,2018,"NatureMap","N/A","Biologic Environmental","Elliot Trap (large)","Wodgina",NA,NA,"3","Record_4371"
"Dasyurus hallucatus",118.649824,-21.169027,"Released",NA,5,"WL_REG17","GDA94",27,5,2018,"NatureMap","N/A","Biologic Environmental","Cage trap","Wodgina",NA,NA,"3","Record_4372"
"Dasyurus hallucatus",118.650977,-21.17111,"N/A",NA,5,"WL_REG17","GDA94",30,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (new)","Wodgina",NA,NA,"3","Record_4373"
"Dasyurus hallucatus",118.653691,-21.193777,"N/A",NA,5,"WL_REG17","GDA94",31,5,2018,"NatureMap","N/A","Biologic Environmental","Scat (new)","Wodgina",NA,NA,"3","Record_4374"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",25,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4375"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",26,11,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4376"
"Dasyurus hallucatus",118.923217,-20.455002,NA,NA,5,"WL_REG17","GDA94",1,12,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4377"
"Dasyurus hallucatus",117.942435,-21.257637,NA,NA,5,"WL_REG17","GDA94",8,9,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4378"
"Dasyurus hallucatus",118.919988,-20.453549,NA,NA,5,"WL_REG17","GDA94",8,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4379"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",8,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4380"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",8,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4381"
"Dasyurus hallucatus",117.943055,-21.260818,NA,NA,5,"WL_REG17","GDA94",9,9,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4382"
"Dasyurus hallucatus",118.927342,-20.45645,NA,NA,5,"WL_REG17","GDA94",9,9,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4383"
"Dasyurus hallucatus",121.225914,-21.587583,"observation only",NA,50,"WL_REG17","GDA94",8,6,2018,"NatureMap","","Western Wildlife","Camera trap","Woodie Woodie Mine",NA,NA,"3","Record_4384"
"Dasyurus hallucatus",121.23767,-21.568091,"observation only",NA,50,"WL_REG17","GDA94",6,6,2018,"NatureMap","","Western Wildlife","Camera trap","Woodie Woodie Mine",NA,NA,"3","Record_4385"
"Dasyurus hallucatus",117.942435,-21.257637,NA,NA,5,"WL_REG17","GDA94",26,8,2018,"NatureMap","","Harry Moore","Camera trap","Mallina station",NA,NA,"4","Record_4386"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",26,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4387"
"Dasyurus hallucatus",118.921547,-20.454427,NA,NA,5,"WL_REG17","GDA94",26,8,2018,"NatureMap","","Harry Moore","Camera trap","Pippingarra station",NA,NA,"4","Record_4388"
