Population,Geographic_Distance,Genetic_Distance
Cluster2,40.624,1831.282
Cluster2,42.712,1982.281
Cluster2,40.673,1950.485
Cluster2,156.594,1926.347
Cluster2,157.220,1943.414
Cluster2,164.995,1897.656
Cluster2,165.064,1926.165
Cluster2,165.188,2020.013
Cluster2,164.999,1990.047
Cluster2,165.193,1928.427
Cluster2,152.318,1926.326
Cluster2,152.312,1994.080
Cluster2,148.589,1941.248
Cluster2,148.222,1985.414
Cluster2,148.267,1911.844
Cluster2,148.479,1981.543
Cluster2,148.503,1918.599
Cluster2,148.471,1961.381
Cluster2,8.928,1844.141
Cluster2,8.833,1871.405
Cluster2,8.964,1808.228
Cluster2,9.093,1816.347
Cluster2,6.001,1922.274
Cluster2,184.032,1982.432
Cluster2,57.298,1848.588
Cluster2,57.753,1893.209
Cluster2,52.809,1955.129
Cluster2,134.516,1982.998
Cluster2,134.582,1911.124
Cluster2,134.516,1923.854
Cluster2,165.013,1894.593
Cluster2,165.155,2058.793
Cluster2,148.554,1969.846
Cluster2,154.996,2006.399
Cluster2,52.986,1905.652
Cluster2,49.887,1916.589
Cluster2,49.948,1914.776
Cluster2,50.120,2011.805
Cluster2,31.273,2080.593
Cluster2,36.022,1910.117
Cluster2,33.351,1905.913
Cluster2,36.001,1927.327
Cluster2,36.532,1943.420
Cluster2,33.650,1992.296
Cluster2,35.930,1936.956
Cluster2,33.009,2045.428
Cluster2,92.795,1918.086
Cluster2,91.575,1934.031
Cluster2,97.147,2030.300
Cluster2,186.377,1995.324
Cluster2,91.540,2017.152
Cluster2,90.413,2022.314
Cluster2,89.506,1959.297
Cluster2,88.266,1978.296
Cluster2,85.708,1962.500
Cluster2,173.308,1850.362
Cluster2,173.094,1940.239
Cluster2,129.139,1886.672
Cluster2,129.224,2044.181
Cluster2,129.341,2005.028
Cluster2,129.147,2018.063
Cluster2,129.320,1931.443
Cluster2,104.605,1854.566
Cluster2,104.654,1992.138
Cluster2,95.716,1959.263
Cluster2,95.473,1948.240
Cluster2,95.535,1901.859
Cluster2,95.740,1935.559
Cluster2,95.744,1913.142
Cluster2,95.683,1993.935
Cluster2,78.871,1942.157
Cluster2,78.903,1991.116
Cluster2,79.011,1908.244
Cluster2,79.009,1854.552
Cluster2,81.724,1934.818
Cluster2,180.038,1925.447
Cluster2,34.553,1987.142
Cluster2,38.501,1993.083
Cluster2,35.888,1917.144
Cluster2,195.024,2072.014
Cluster2,195.115,1977.139
Cluster2,195.026,1968.351
Cluster2,129.179,1879.467
Cluster2,129.278,2036.699
Cluster2,95.723,1932.861
Cluster2,172.739,2006.896
Cluster2,54.886,1950.668
Cluster2,53.801,1998.944
Cluster2,53.808,1985.460
Cluster2,119.645,2041.820
Cluster2,79.871,1863.359
Cluster2,61.249,2127.609
Cluster2,53.813,1985.091
Cluster2,59.131,1977.929
Cluster2,53.879,2031.344
Cluster2,52.735,2022.436
Cluster2,59.027,2081.313
Cluster2,54.003,1939.973
Cluster2,59.136,2050.444
Cluster2,39.291,2089.103
Cluster2,43.503,2009.048
Cluster2,40.466,2045.316
Cluster2,112.501,2025.340
Cluster2,43.820,2154.631
Cluster2,41.017,2021.330
Cluster2,41.497,1992.314
Cluster2,43.692,2085.313
Cluster2,41.739,2070.517
Cluster2,157.494,1984.379
Cluster2,158.141,2011.446
Cluster2,166.885,2080.688
Cluster2,166.954,2127.197
Cluster2,167.078,2098.045
Cluster2,166.889,2151.080
Cluster2,167.083,2106.459
Cluster2,154.347,2060.583
Cluster2,154.341,2116.112
Cluster2,150.660,2119.280
Cluster2,150.293,2127.446
Cluster2,150.337,2139.876
Cluster2,150.549,2139.575
Cluster2,150.573,2052.159
Cluster2,150.541,2122.413
Cluster2,8.695,2040.826
Cluster2,8.597,2050.437
Cluster2,8.696,1981.260
Cluster2,8.822,2046.604
Cluster2,4.958,1991.834
Cluster2,185.353,2047.464
Cluster2,58.818,2077.620
Cluster2,59.152,2021.100
Cluster2,54.366,2086.237
Cluster2,133.933,2121.030
Cluster2,133.998,1965.156
Cluster2,133.933,2009.886
Cluster2,166.903,2149.484
Cluster2,167.045,2153.825
Cluster2,150.624,2102.878
Cluster2,155.874,2085.431
Cluster2,53.888,2082.684
Cluster2,50.848,2046.132
Cluster2,50.908,2052.476
Cluster2,49.438,2016.837
Cluster2,2.124,2036.376
Cluster2,81.834,2010.391
Cluster2,57.635,2051.593
Cluster2,64.466,1936.075
Cluster2,60.040,2031.913
Cluster2,64.419,1948.938
Cluster2,65.320,1972.420
Cluster2,60.273,1981.296
Cluster2,64.313,1842.957
Cluster2,59.839,2041.428
Cluster2,127.138,2020.086
Cluster2,125.694,1976.813
Cluster2,131.528,2027.300
Cluster2,220.906,2115.324
Cluster2,125.640,2044.615
Cluster2,124.636,1979.314
Cluster2,123.688,1921.000
Cluster2,122.297,2025.297
Cluster2,119.805,2051.501
Cluster2,198.371,1908.363
Cluster2,197.930,1944.430
Cluster2,136.909,1949.672
Cluster2,136.995,2000.181
Cluster2,137.097,1966.028
Cluster2,136.919,1999.063
Cluster2,137.065,1961.443
Cluster2,108.243,1994.567
Cluster2,108.321,2041.096
Cluster2,97.109,1918.263
Cluster2,96.994,2063.430
Cluster2,97.059,2035.860
Cluster2,97.227,1981.559
Cluster2,97.215,1900.144
Cluster2,97.143,1969.223
Cluster2,111.369,2020.859
Cluster2,111.412,1977.420
Cluster2,111.502,1991.244
Cluster2,111.484,1940.290
Cluster2,114.589,1922.818
Cluster2,198.192,1974.447
Cluster2,60.929,1993.604
Cluster2,63.321,1873.084
Cluster2,64.099,1989.145
Cluster2,228.552,1956.014
Cluster2,228.645,1937.140
Cluster2,228.554,1993.870
Cluster2,136.957,2002.170
Cluster2,137.025,2125.809
Cluster2,97.147,2012.862
Cluster2,198.107,2088.680
Cluster2,78.618,1937.933
Cluster2,78.815,1984.463
Cluster2,78.799,2010.460
Cluster2,154.182,2074.603
Cluster2,113.317,1993.359
Cluster2,34.540,1968.375
Cluster2,115.198,2005.391
Cluster2,59.620,1952.471
Cluster2,52.198,1811.953
Cluster2,57.529,1863.346
Cluster2,52.265,2028.206
Cluster2,51.113,1863.298
Cluster2,57.432,1887.175
Cluster2,52.389,1945.835
Cluster2,57.525,1919.306
Cluster2,38.736,1905.964
Cluster2,42.768,1893.909
Cluster2,40.138,1987.178
Cluster2,113.779,2060.202
Cluster2,43.076,1922.493
Cluster2,40.280,1953.192
Cluster2,40.701,1822.176
Cluster2,42.788,1927.175
Cluster2,40.748,1856.379
Cluster2,156.670,1910.241
Cluster2,157.296,1955.308
Cluster2,165.038,1861.550
Cluster2,165.107,2048.059
Cluster2,165.231,2003.906
Cluster2,165.042,2012.941
Cluster2,165.236,1925.321
Cluster2,152.348,1929.445
Cluster2,152.342,2113.974
Cluster2,148.613,1954.142
Cluster2,148.247,1912.308
Cluster2,148.291,1940.738
Cluster2,148.503,1903.437
Cluster2,148.527,1951.020
Cluster2,148.495,1973.275
Cluster2,8.848,1987.035
Cluster2,8.753,1903.299
Cluster2,8.884,1928.122
Cluster2,9.013,1983.466
Cluster2,5.934,1868.696
Cluster2,184.100,1914.325
Cluster2,57.245,1989.482
Cluster2,57.695,1979.962
Cluster2,52.758,1915.023
Cluster2,134.592,2102.892
Cluster2,134.658,1995.018
Cluster2,134.592,1954.748
Cluster2,165.056,1965.346
Cluster2,165.198,1979.687
Cluster2,148.578,1946.740
Cluster2,155.073,2051.293
Cluster2,52.914,1898.546
Cluster2,49.817,1933.341
Cluster2,49.877,2033.338
Cluster2,50.195,2042.699
Cluster2,0.081,1893.237
Cluster2,79.846,1890.253
Cluster2,2.119,2053.269
Cluster2,113.285,2050.253
Cluster2,45.112,1929.148
Cluster2,37.875,1888.849
Cluster2,42.758,1912.468
Cluster2,37.929,1875.178
Cluster2,36.948,1797.271
Cluster2,42.577,1950.585
Cluster2,38.042,1806.512
Cluster2,42.879,1894.279
Cluster2,58.983,1905.641
Cluster2,62.366,1907.586
Cluster2,60.921,1940.855
Cluster2,133.213,2099.879
Cluster2,62.634,2002.170
Cluster2,59.922,1883.869
Cluster2,60.114,1965.853
Cluster2,61.706,1938.852
Cluster2,59.318,1949.056
Cluster2,175.081,1889.918
Cluster2,175.594,1923.985
Cluster2,173.284,1891.227
Cluster2,173.359,2014.353
Cluster2,173.484,1953.583
Cluster2,173.289,2043.618
Cluster2,173.483,1895.998
Cluster2,157.201,1864.122
Cluster2,157.211,2032.651
Cluster2,151.914,1976.818
Cluster2,151.574,1957.602
Cluster2,151.625,1945.415
Cluster2,151.840,1903.114
Cluster2,151.859,1995.697
Cluster2,151.818,2014.952
Cluster2,13.593,1933.712
Cluster2,13.686,1852.976
Cluster2,13.647,1875.799
Cluster2,13.545,1949.142
Cluster2,17.959,1837.373
Cluster2,199.524,1955.002
Cluster2,42.112,1943.159
Cluster2,41.211,1940.639
Cluster2,38.306,1999.700
Cluster2,155.850,1958.569
Cluster2,155.915,1915.695
Cluster2,155.850,1940.425
Cluster2,173.308,2004.023
Cluster2,173.443,1997.364
Cluster2,151.890,1917.417
Cluster2,173.609,1999.970
Cluster2,32.836,1821.223
Cluster2,30.106,1876.752
Cluster2,30.161,1952.749
Cluster2,71.329,2023.376
Cluster2,21.530,1833.914
Cluster2,71.284,1927.930
Cluster2,21.929,2014.946
Cluster2,102.157,1899.930
Cluster2,21.450,1867.808
Cluster2,83.430,1918.678
Cluster2,75.977,1865.160
Cluster2,81.244,1866.998
Cluster2,76.042,1949.413
Cluster2,74.920,1956.505
Cluster2,81.121,1948.381
Cluster2,76.165,1962.041
Cluster2,81.276,1938.513
Cluster2,41.971,1883.171
Cluster2,47.402,1986.367
Cluster2,40.628,1998.385
Cluster2,92.960,1986.409
Cluster2,47.775,1972.700
Cluster2,45.269,2041.399
Cluster2,46.288,1916.383
Cluster2,49.313,1936.382
Cluster2,48.497,1978.586
Cluster2,157.956,1987.447
Cluster2,158.834,1884.491
Cluster2,180.700,1868.757
Cluster2,180.763,2012.266
Cluster2,180.884,1988.113
Cluster2,180.702,1986.148
Cluster2,180.895,1997.528
Cluster2,170.978,1931.652
Cluster2,170.961,2022.181
Cluster2,168.359,1992.348
Cluster2,167.980,1966.515
Cluster2,168.019,1925.944
Cluster2,168.227,1987.644
Cluster2,168.254,1941.227
Cluster2,168.228,1991.482
Cluster2,27.876,1907.242
Cluster2,27.804,1933.505
Cluster2,27.773,1962.329
Cluster2,27.836,1912.672
Cluster2,23.902,1964.903
Cluster2,190.713,1960.532
Cluster2,80.846,1936.689
Cluster2,80.797,1924.169
Cluster2,76.509,1931.230
Cluster2,119.382,2026.099
Cluster2,119.435,1853.225
Cluster2,119.382,1988.955
Cluster2,180.712,2001.553
Cluster2,180.859,2059.894
Cluster2,168.317,1913.947
Cluster2,156.092,2074.499
Cluster2,73.475,1993.753
Cluster2,70.777,1901.524
Cluster2,70.832,2007.545
Cluster2,36.726,2073.906
Cluster2,24.491,1945.444
Cluster2,104.332,2040.459
Cluster2,22.602,2054.476
Cluster2,137.797,2005.460
Cluster2,24.521,1886.338
Cluster2,40.671,1895.015
Cluster2,83.446,1948.456
Cluster2,77.327,2002.458
Cluster2,82.178,1927.776
Cluster2,77.398,1932.191
Cluster2,76.275,1964.962
Cluster2,82.232,1963.160
Cluster2,77.508,1895.820
Cluster2,81.982,1985.292
Cluster2,6.295,1909.950
Cluster2,1.862,1850.895
Cluster2,10.105,1954.164
Cluster2,98.802,2096.187
Cluster2,1.830,1944.478
Cluster2,2.444,2032.178
Cluster2,1.408,1956.161
Cluster2,2.129,1948.160
Cluster2,4.035,2029.364
Cluster2,114.645,1960.226
Cluster2,115.288,2035.293
Cluster2,135.096,1926.536
Cluster2,135.154,2021.045
Cluster2,135.273,2050.892
Cluster2,135.098,2093.927
Cluster2,135.287,1959.307
Cluster2,128.891,1983.430
Cluster2,128.858,2069.959
Cluster2,128.227,2019.127
Cluster2,127.831,1986.294
Cluster2,127.861,1968.723
Cluster2,128.055,1992.423
Cluster2,128.088,1976.006
Cluster2,128.075,2064.261
Cluster2,50.769,1972.021
Cluster2,50.678,1943.284
Cluster2,50.824,1874.108
Cluster2,50.953,1888.451
Cluster2,47.779,1926.681
Cluster2,143.835,2004.311
Cluster2,82.511,2024.468
Cluster2,85.001,1974.947
Cluster2,77.945,1992.008
Cluster2,105.806,2033.878
Cluster2,105.893,1905.003
Cluster2,105.808,2005.733
Cluster2,135.104,2053.331
Cluster2,135.254,2055.673
Cluster2,128.172,1949.725
Cluster2,113.038,2090.278
Cluster2,86.982,1855.531
Cluster2,83.535,2061.327
Cluster2,83.598,1938.324
Cluster2,34.889,2026.684
Cluster2,41.961,1935.742
Cluster2,89.721,1968.238
Cluster2,42.853,2010.255
Cluster2,123.834,1985.238
Cluster2,42.038,1847.117
Cluster2,61.347,1856.793
Cluster2,47.658,1957.323
Cluster2,86.411,1911.426
Cluster2,78.959,1911.337
Cluster2,84.240,1964.913
Cluster2,79.025,1962.328
Cluster2,77.897,1926.420
Cluster2,84.121,1989.472
Cluster2,79.147,1835.790
Cluster2,84.266,1956.428
Cluster2,41.496,1994.086
Cluster2,46.983,2011.875
Cluster2,39.822,1939.300
Cluster2,89.715,2055.157
Cluster2,47.357,1992.459
Cluster2,44.945,2040.497
Cluster2,46.019,1987.298
Cluster2,49.104,1990.297
Cluster2,48.468,2054.500
Cluster2,156.464,2018.362
Cluster2,157.369,2065.430
Cluster2,181.145,1991.672
Cluster2,181.208,2024.181
Cluster2,181.329,2012.028
Cluster2,181.148,2031.063
Cluster2,181.340,2008.443
Cluster2,171.945,2036.567
Cluster2,171.927,2127.138
Cluster2,169.539,2008.263
Cluster2,169.158,2098.430
Cluster2,169.197,2010.859
Cluster2,169.403,2045.559
Cluster2,169.431,2057.142
Cluster2,169.406,2094.397
Cluster2,30.989,2038.157
Cluster2,30.915,2069.420
Cluster2,30.888,1864.244
Cluster2,30.955,1978.587
Cluster2,26.950,2035.818
Cluster2,189.836,1982.447
Cluster2,83.860,2017.604
Cluster2,83.873,1961.084
Cluster2,79.497,2034.145
Cluster2,116.354,2079.014
Cluster2,116.405,1939.140
Cluster2,116.354,2028.870
Cluster2,181.157,2020.468
Cluster2,181.305,2059.809
Cluster2,169.496,2102.862
Cluster2,154.571,2125.414
Cluster2,76.690,1895.851
Cluster2,73.977,1957.463
Cluster2,74.033,2069.643
Cluster2,34.161,2063.004
Cluster2,27.197,1954.359
Cluster2,106.907,1960.417
Cluster2,25.380,2087.391
Cluster2,140.501,1943.375
Cluster2,27.233,1967.253
Cluster2,43.875,1883.149
Cluster2,3.245,2007.460
Cluster2,47.364,1925.238
Cluster2,83.641,1991.583
Cluster2,76.188,1886.065
Cluster2,81.457,1881.903
Cluster2,76.253,1991.318
Cluster2,75.130,1917.165
Cluster2,81.334,1971.287
Cluster2,76.376,1895.947
Cluster2,81.488,1877.418
Cluster2,41.852,1891.076
Cluster2,47.289,1926.021
Cluster2,40.485,1722.290
Cluster2,92.698,1985.314
Cluster2,47.662,1931.605
Cluster2,45.163,2013.304
Cluster2,46.186,1848.288
Cluster2,49.216,1959.287
Cluster2,48.415,1930.491
Cluster2,157.770,2018.353
Cluster2,158.650,1936.420
Cluster2,180.662,1883.662
Cluster2,180.725,2021.171
Cluster2,180.847,1954.018
Cluster2,180.665,2084.053
Cluster2,180.857,1937.433
Cluster2,170.985,1958.557
Cluster2,170.968,2064.908
Cluster2,168.385,1983.254
Cluster2,168.005,2009.420
Cluster2,168.045,1994.672
Cluster2,168.252,2021.549
Cluster2,168.280,2001.132
Cluster2,168.254,1999.387
Cluster2,28.105,1988.147
Cluster2,28.033,1907.674
Cluster2,28.002,1948.234
Cluster2,28.066,1936.577
Cluster2,24.120,1956.808
Cluster2,190.571,1985.437
Cluster2,81.061,1926.594
Cluster2,81.021,1944.074
Cluster2,76.721,1983.135
Cluster2,119.112,2038.004
Cluster2,119.164,1837.130
Cluster2,119.112,2025.342
Cluster2,180.675,2035.722
Cluster2,180.822,2115.799
Cluster2,168.342,2012.852
Cluster2,155.904,1921.150
Cluster2,73.724,1966.658
Cluster2,71.023,1901.935
Cluster2,71.078,2054.450
Cluster2,36.472,1964.811
Cluster2,24.663,1875.349
Cluster2,104.494,1960.846
Cluster2,22.783,2007.381
Cluster2,137.974,2018.365
Cluster2,24.694,1925.243
Cluster2,40.918,1907.920
Cluster2,0.272,1560.450
Cluster2,47.555,1867.229
Cluster2,2.984,1948.365
Cluster2,177.854,2115.785
Cluster2,170.540,2049.267
Cluster2,175.889,1957.105
Cluster2,170.610,2005.520
Cluster2,169.437,2074.613
Cluster2,175.819,2016.489
Cluster2,170.734,1906.149
Cluster2,175.848,2036.621
Cluster2,101.139,2000.279
Cluster2,103.858,2054.224
Cluster2,96.615,2068.493
Cluster2,7.988,2061.516
Cluster2,104.018,2078.807
Cluster2,104.266,2034.507
Cluster2,105.415,1997.490
Cluster2,107.565,2074.489
Cluster2,109.583,2053.693
Cluster2,147.804,1960.555
Cluster2,149.437,2019.622
Cluster2,221.112,1962.746
Cluster2,221.144,2027.374
Cluster2,221.241,2063.221
Cluster2,221.110,2055.256
Cluster2,221.273,2073.636
Cluster2,224.412,2028.759
Cluster2,224.352,2089.288
Cluster2,226.711,2031.456
Cluster2,226.313,2044.622
Cluster2,226.329,2010.052
Cluster2,226.497,1951.751
Cluster2,226.535,2051.335
Cluster2,226.538,2085.590
Cluster2,124.402,2057.350
Cluster2,124.320,1962.613
Cluster2,124.319,2005.437
Cluster2,124.402,2080.780
Cluster2,120.135,1943.010
Cluster2,194.627,2051.640
Cluster2,175.710,2143.797
Cluster2,176.389,1984.276
Cluster2,171.124,2058.337
Cluster2,50.936,2037.701
Cluster2,50.892,1841.332
Cluster2,50.932,2038.108
Cluster2,221.101,2007.660
Cluster2,221.250,2170.002
Cluster2,226.642,2068.054
Cluster2,145.373,2121.607
Cluster2,170.494,1935.217
Cluster2,167.690,2029.655
Cluster2,167.747,2063.653
Cluster2,72.920,2022.013
Cluster2,118.659,2001.552
Cluster2,192.542,1970.567
Cluster2,117.350,2058.584
Cluster2,227.082,1975.184
Cluster2,118.719,2115.446
Cluster2,137.659,1879.122
Cluster2,97.132,2021.652
Cluster2,105.660,2016.431
Cluster2,93.894,2041.567
Cluster2,96.876,2023.558
Cluster2,177.782,1993.834
Cluster2,170.470,1895.316
Cluster2,175.819,1877.154
Cluster2,170.540,2000.569
Cluster2,169.367,1985.661
Cluster2,175.749,2010.537
Cluster2,170.664,1878.198
Cluster2,175.777,1909.669
Cluster2,101.026,1944.327
Cluster2,103.738,1966.272
Cluster2,96.502,1987.541
Cluster2,7.816,2065.565
Cluster2,103.898,1971.654
Cluster2,104.150,1970.555
Cluster2,105.298,1970.539
Cluster2,107.445,1930.538
Cluster2,109.465,1950.742
Cluster2,147.621,2042.603
Cluster2,149.254,1922.671
Cluster2,220.944,1958.913
Cluster2,220.975,1997.422
Cluster2,221.073,1904.269
Cluster2,220.942,2036.304
Cluster2,221.104,2034.684
Cluster2,224.254,1908.808
Cluster2,224.195,2062.337
Cluster2,226.558,1986.504
Cluster2,226.161,2018.446
Cluster2,226.177,1965.101
Cluster2,226.345,1959.800
Cluster2,226.383,1889.383
Cluster2,226.386,1989.638
Cluster2,124.350,1996.885
Cluster2,124.267,2005.661
Cluster2,124.267,1973.485
Cluster2,124.349,1976.828
Cluster2,120.080,1908.059
Cluster2,194.444,1872.175
Cluster2,175.641,1968.845
Cluster2,176.324,1862.325
Cluster2,171.054,1917.386
Cluster2,50.773,2008.255
Cluster2,50.729,1887.381
Cluster2,50.769,1872.111
Cluster2,220.933,2020.709
Cluster2,221.082,2028.050
Cluster2,226.490,2013.103
Cluster2,145.190,1962.655
Cluster2,170.445,1966.909
Cluster2,167.638,1885.704
Cluster2,167.696,2021.701
Cluster2,72.822,1986.062
Cluster2,118.596,1959.600
Cluster2,192.446,1972.616
Cluster2,117.290,2025.632
Cluster2,226.986,1951.616
Cluster2,118.656,1928.494
Cluster2,137.610,1983.171
Cluster2,97.089,1915.701
Cluster2,105.541,2011.479
Cluster2,93.850,2016.616
Cluster2,96.832,1923.606
Cluster2,0.183,1902.808
Cluster2,177.751,2021.609
Cluster2,170.439,1892.091
Cluster2,175.788,1901.929
Cluster2,170.508,1984.344
Cluster2,169.335,1903.437
Cluster2,175.718,1936.313
Cluster2,170.632,1858.868
Cluster2,175.745,1953.445
Cluster2,100.988,1899.103
Cluster2,103.700,1915.048
Cluster2,96.464,2026.317
Cluster2,7.775,2007.340
Cluster2,103.860,1948.631
Cluster2,104.112,1970.331
Cluster2,105.260,1861.314
Cluster2,107.406,1859.313
Cluster2,109.427,1924.517
Cluster2,147.584,1831.379
Cluster2,149.217,1912.446
Cluster2,220.902,1866.423
Cluster2,220.934,1946.198
Cluster2,221.031,1841.045
Cluster2,220.900,1936.080
Cluster2,221.062,1882.460
Cluster2,224.213,1839.478
Cluster2,224.153,1990.007
Cluster2,226.517,1889.280
Cluster2,226.119,1888.447
Cluster2,226.136,1913.876
Cluster2,226.303,1848.576
Cluster2,226.341,1857.631
Cluster2,226.345,1885.414
Cluster2,124.321,1991.174
Cluster2,124.238,1890.701
Cluster2,124.238,1843.261
Cluster2,124.321,1884.604
Cluster2,120.052,1863.307
Cluster2,194.406,1899.129
Cluster2,175.609,1976.621
Cluster2,176.294,1860.100
Cluster2,171.023,2028.161
Cluster2,50.748,1936.031
Cluster2,50.704,1903.156
Cluster2,50.744,1879.886
Cluster2,220.891,1930.748
Cluster2,221.040,1986.560
Cluster2,226.449,1899.773
Cluster2,145.153,1930.695
Cluster2,170.417,1961.684
Cluster2,167.610,1844.480
Cluster2,167.667,1904.477
Cluster2,72.786,1947.837
Cluster2,118.566,1917.848
Cluster2,192.411,2034.391
Cluster2,117.260,2041.408
Cluster2,226.951,1797.391
Cluster2,118.626,2034.270
Cluster2,137.583,1943.946
Cluster2,97.062,1961.476
Cluster2,105.503,1920.255
Cluster2,93.823,1984.391
Cluster2,96.805,1916.645
Cluster2,0.221,1998.584
Cluster2,0.042,1797.632
Cluster2,419.929,2003.109
Cluster2,417.567,1956.591
Cluster2,420.154,1886.429
Cluster2,417.618,1939.844
Cluster2,416.919,1979.937
Cluster2,420.376,1947.813
Cluster2,417.675,1875.473
Cluster2,419.787,2011.945
Cluster2,361.572,1994.603
Cluster2,357.007,1953.548
Cluster2,361.364,1961.817
Cluster2,360.314,2104.840
Cluster2,356.679,1910.131
Cluster2,359.484,1936.831
Cluster2,358.954,1979.814
Cluster2,356.774,2011.813
Cluster2,358.846,2105.017
Cluster2,243.028,1880.879
Cluster2,242.327,1811.946
Cluster2,283.380,1817.103
Cluster2,283.299,1830.698
Cluster2,283.217,1886.545
Cluster2,283.370,1939.580
Cluster2,283.258,1827.960
Cluster2,313.805,1870.997
Cluster2,313.706,1957.612
