"ind1.id","ind2.id","wang","Ind.1.sex","Ind.1.pop","Ind.1.year","Ind.2.sex","Ind.2.pop","Ind.2.year"
"Dh_12.075","Dh_11.397",-0.0225,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.075","Dh_11.400",-0.0211,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.075","Dh_11.409",0.005,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.075","Dh_11.411",-0.0084,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.075","Dh_11.412",-0.0363,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.075","Dh_11.413",-0.0288,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.075","Dh_11.415",-0.015,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.075","Dh_12.087",0.0103,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.075","Dh_12.260",-0.0039,"M","Abydos Turner Yandee",2011,"F","Quarry Site 1a",2011
"Dh_12.075","Dh_12.277",-0.0429,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2011
"Dh_12.075","Dh_12.279",-0.0447,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2011
"Dh_12.075","Dh_12.284",-0.0505,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2011
"Dh_12.075","Dh_12.285",-0.0477,"M","Abydos Turner Yandee",2011,"M","Callawa",2011
"Dh_12.075","Dh_12.292",-0.012,"M","Abydos Turner Yandee",2011,"M","Callawa",2011
"Dh_12.075","Dh_12.296",-0.0499,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2c",2011
"Dh_12.075","Dh_12.297",-7e-04,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2c",2011
"Dh_12.075","Dh_12.344",-0.0786,"M","Abydos Turner Yandee",2011,"M","Red Hill Hammersley South",2011
"Dh_12.075","Dh_16.069",-0.0753,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2015
"Dh_12.075","Dh_16.070",-0.0715,"M","Abydos Turner Yandee",2011,"F","Yarrie Station",2015
"Dh_12.075","Dh_16.107",-0.1093,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.117",-0.1395,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.118",-0.085,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.120",-0.1079,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.121",-0.1057,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.123",-0.134,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.125",-0.0883,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.128",-0.0829,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.129",-0.1108,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.132",-0.1479,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.134",-0.0678,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.135",-0.1324,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.137",-0.0655,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.138",-0.0887,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.139",-0.0775,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.140",-0.1053,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.075","Dh_16.249",-0.0764,"M","Abydos Turner Yandee",2011,"F","Coolawanyah Station South",2014
"Dh_12.075","Dh_16.254",-0.0448,"M","Abydos Turner Yandee",2011,"F","Coolawanyah Station South",2014
"Dh_12.075","Dh_16.266",-0.0519,"M","Abydos Turner Yandee",2011,"M","Pannawonica Red Hill",2012
"Dh_12.075","Dh_16.267",-0.1044,"M","Abydos Turner Yandee",2011,"F","Red Hill Hammersley Mid",2014
"Dh_12.075","Dh_16.268",-0.1282,"M","Abydos Turner Yandee",2011,"F","Red Hill Hammersley Mid",2014
"Dh_12.075","Dh_16.269",-0.1592,"M","Abydos Turner Yandee",2011,"M","Red Hill Hammersley Mid",2014
"Dh_12.075","Dh_16.274",-0.0879,"M","Abydos Turner Yandee",2011,"F","Mallina Station",2014
"Dh_12.075","Dh_16.278",-0.0148,"M","Abydos Turner Yandee",2011,"F","Mt Dove Mine",2014
"Dh_12.075","Dh_16.279",-3e-04,"M","Abydos Turner Yandee",2011,"F","Mt Dove Mine",2014
"Dh_12.075","Dh_16.319",-0.1389,"M","Abydos Turner Yandee",2011,"M","De grey Station",2014
"Dh_12.075","Dh_16.320",4e-04,"M","Abydos Turner Yandee",2011,"F","De grey Station",2014
"Dh_12.075","Dh_16.321",-0.0326,"M","Abydos Turner Yandee",2011,"M","De grey Station",2014
"Dh_12.075","Dh_16.322",-0.0544,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2014
"Dh_12.075","Dh_16.323",-0.0319,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2014
"Dh_12.075","Dh_16.324",-0.0403,"M","Abydos Turner Yandee",2011,"F","Yarrie Station",2014
"Dh_12.075","Dh_16.325",-0.0464,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2014
"Dh_12.075","Dh_16.326",-0.0621,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2014
"Dh_12.075","Dh_16.327",-0.0733,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2014
"Dh_12.075","Dh_16.330",-0.0138,"M","Abydos Turner Yandee",2011,"F","Indee Quarry 2",2014
"Dh_12.075","Dh_16.333",-0.0775,"M","Abydos Turner Yandee",2011,"M","Indee Quarry 2",2014
"Dh_12.075","Dh_16.337",-0.0673,"M","Abydos Turner Yandee",2011,"M","Indee Quarry 2",2014
"Dh_12.075","Dh_16.338",-0.0544,"M","Abydos Turner Yandee",2011,"F","Indee Quarry 2",2014
"Dh_12.075","Dh_16.342",-0.0149,"M","Abydos Turner Yandee",2011,"M","Indee Quarry 2",2014
"Dh_12.075","Dh_16.343",-0.0968,"M","Abydos Turner Yandee",2011,"F","Indee Quarry 2",2014
"Dh_12.075","Dh_16.346",-0.0602,"M","Abydos Turner Yandee",2011,"M","Indee Quarry 2",2014
"Dh_12.075","Dh_16.347",-0.0339,"M","Abydos Turner Yandee",2011,"F","Indee Quarry 2",2014
"Dh_12.075","Dh_16.348",-0.0288,"M","Abydos Turner Yandee",2011,"M","Indee Quarry 2",2014
"Dh_12.075","Dh_16.859",0.0062,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2015
"Dh_12.075","Dh_16.860",-0.0372,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2015
"Dh_12.075","Dh_16.861",-0.0137,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2015
"Dh_12.075","Dh_16.863",-0.0339,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2015
"Dh_12.075","Dh_16.866",-0.0277,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2015
"Dh_12.075","Dh_16.898",-0.2496,"M","Abydos Turner Yandee",2011,"F","Yarrie Station",2016
"Dh_12.075","Dh_16.905",-0.0762,"M","Abydos Turner Yandee",2011,"F","Red Hill Hammersley Mid",2016
"Dh_12.075","Dh_16.906",-0.0721,"M","Abydos Turner Yandee",2011,"M","Red Hill Hammersley Mid",2016
"Dh_12.075","Dh_16.908",-0.1143,"M","Abydos Turner Yandee",2011,"M","Red Hill Hammersley Mid",2016
"Dh_12.075","Dh_17.052",-0.0827,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2016
"Dh_12.075","Dh_17.057",-0.1016,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2016
"Dh_12.075","Dh_17.074",-0.0674,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2017
"Dh_12.075","Dh_17.078",-0.0395,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2017
"Dh_12.075","Dh_17.079",-0.0092,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2017
"Dh_12.075","Dh_17.088_MT",-0.0496,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2017
"Dh_12.075","Dh_17.093",-0.0233,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2017
"Dh_12.076","Dh_12.078",-0.0461,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.079",-0.0731,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.080",-0.071,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.081",0.0806,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.082",0.0422,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.083",-0.0433,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.084",-0.0573,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.325",-0.0445,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2012
"Dh_12.076","Dh_12.331",-0.0752,"M","Abydos Turner Yandee",2011,"M","McPhee Creek Mine",2012
"Dh_12.076","Dh_12.339",-0.0548,"M","Abydos Turner Yandee",2011,"F","McPhee Creek Mine",2012
"Dh_12.076","Dh_12.385",-0.0438,"M","Abydos Turner Yandee",2011,"M","Callawa",2012
"Dh_12.076","Dh_12.387",-0.042,"M","Abydos Turner Yandee",2011,"M","Callawa",2012
"Dh_12.076","Dh_12.390",-0.0625,"M","Abydos Turner Yandee",2011,"M","Callawa",2012
"Dh_12.076","Dh_12.391",-0.0779,"M","Abydos Turner Yandee",2011,"M","Callawa",2012
"Dh_12.076","Dh_12.393",-0.0564,"M","Abydos Turner Yandee",2011,"M","Callawa",2012
"Dh_12.076","Dh_12.394",-0.0324,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2012
"Dh_12.076","Dh_12.395",-0.111,"M","Abydos Turner Yandee",2011,"F","Cattle Nimingarra Shay",2012
"Dh_12.076","Dh_12.396",-0.0184,"M","Abydos Turner Yandee",2011,"F","Nimingarra",2012
"Dh_12.076","Dh_12.397",-0.0647,"M","Abydos Turner Yandee",2011,"M","Nimingarra",2012
"Dh_12.076","Dh_12.399",-0.0576,"M","Abydos Turner Yandee",2011,"M","Nimingarra",2012
"Dh_12.076","Dh_12.400",-0.0451,"M","Abydos Turner Yandee",2011,"M","Nimingarra",2012
"Dh_12.076","Dh_12.401",-0.0292,"M","Abydos Turner Yandee",2011,"M","Nimingarra",2012
"Dh_12.076","Dh_12.402",-0.0889,"M","Abydos Turner Yandee",2011,"M","Nimingarra",2012
"Dh_12.076","Dh_12.403",-0.0653,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2a",2012
"Dh_12.076","Dh_12.404",-0.0472,"M","Abydos Turner Yandee",2011,"F","Quarry Site 2a",2012
"Dh_12.076","Dh_12.406",-0.0513,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2a",2012
"Dh_12.076","Dh_12.407",-0.0989,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2a",2012
"Dh_12.076","Dh_12.408",-0.0536,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2a",2012
"Dh_12.076","Dh_12.410",-0.0049,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2a",2012
"Dh_12.076","Dh_16.050",-0.0842,"M","Abydos Turner Yandee",2011,"M","Mallina Station",2015
"Dh_12.076","Dh_16.075",-0.0663,"M","Abydos Turner Yandee",2011,"M","Meentheena CP",2015
"Dh_12.076","Dh_16.080",-0.0465,"M","Abydos Turner Yandee",2011,"M","Poondano",2015
"Dh_12.076","Dh_16.084",-0.0646,"M","Abydos Turner Yandee",2011,"F","Poondano",2015
"Dh_12.076","Dh_16.087",-0.1118,"M","Abydos Turner Yandee",2011,"M","Poondano",2015
"Dh_12.076","Dh_16.088",-0.0718,"M","Abydos Turner Yandee",2011,"F","Mt Florance Station",2015
"Dh_12.076","Dh_16.092",-0.0546,"M","Abydos Turner Yandee",2011,"F","Mt Florance Station",2015
"Dh_12.076","Dh_16.098",-0.1016,"M","Abydos Turner Yandee",2011,"M","Quoll knoll",2015
"Dh_12.076","Dh_16.100",-0.0494,"M","Abydos Turner Yandee",2011,"M","Quoll knoll",2014
"Dh_12.076","Dh_16.101",-0.0685,"M","Abydos Turner Yandee",2011,"F","Quoll knoll",2014
"Dh_12.076","Dh_16.103",-0.0636,"M","Abydos Turner Yandee",2011,"F","Quoll knoll",2014
"Dh_12.076","Dh_16.105",-0.1524,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.111",-0.0695,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.112",-0.1224,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.114",-0.0939,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.143",-0.1799,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.145",-0.1229,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.146",-0.1118,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.147",-0.1772,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.148",-0.1292,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.149",-0.1911,"M","Abydos Turner Yandee",2011,"F","Red Hill Chichester",2015
"Dh_12.076","Dh_16.150",-0.076,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.152",-0.1409,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.155",-0.1771,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.156",-0.1113,"M","Abydos Turner Yandee",2011,"M","Red Hill Chichester",2015
"Dh_12.076","Dh_16.158",-0.1564,"M","Abydos Turner Yandee",2011,"F","Red Hill Chichester",2015
"Dh_12.076","Dh_16.159",-0.1951,"M","Abydos Turner Yandee",2011,"F","Red Hill Chichester",2015
"Dh_12.076","Dh_16.183",-0.1373,"M","Abydos Turner Yandee",2011,"M","Karratha Roeburn",2015
"Dh_12.076","Dh_16.200",-0.0527,"M","Abydos Turner Yandee",2011,"M","Callawa",2013
"Dh_12.076","Dh_16.203",-0.0479,"M","Abydos Turner Yandee",2011,"F","Callawa",2013
"Dh_12.076","Dh_16.207",-0.0735,"M","Abydos Turner Yandee",2011,"M","Nimingarra",2013
"Dh_12.076","Dh_16.229",-0.1104,"M","Abydos Turner Yandee",2011,"M","Pannawonica Red Hill",2014
"Dh_12.076","Dh_16.230",-0.2089,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2014
"Dh_12.076","Dh_16.231",-0.0885,"M","Abydos Turner Yandee",2011,NA,"Pannawonica Yarraloola",2014
"Dh_12.076","Dh_16.233",-0.1369,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2014
"Dh_12.076","Dh_16.236",-0.0882,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2014
"Dh_12.076","Dh_16.239",-0.0941,"M","Abydos Turner Yandee",2011,"M","Coolawanyah Station North",2014
"Dh_12.076","Dh_16.241",-0.0515,"M","Abydos Turner Yandee",2011,"F","Coolawanyah Station North",2014
"Dh_12.076","Dh_16.242",-0.1002,"M","Abydos Turner Yandee",2011,"M","Coolawanyah Station North",2014
"Dh_12.076","Dh_16.251",-0.0949,"M","Abydos Turner Yandee",2011,"F","Coolawanyah Station South",2014
"Dh_12.076","Dh_16.252",-0.043,"M","Abydos Turner Yandee",2011,"F","Coolawanyah Station South",2014
"Dh_12.076","Dh_16.253",-0.0895,"M","Abydos Turner Yandee",2011,"M","Coolawanyah Station South",2014
"Dh_12.076","Dh_16.255",-0.0926,"M","Abydos Turner Yandee",2011,"M","Coolawanyah Station South",2014
"Dh_12.076","Dh_16.256",-0.071,"M","Abydos Turner Yandee",2011,"M","Coolawanyah Station South",2014
"Dh_12.076","Dh_16.257",-0.0269,"M","Abydos Turner Yandee",2011,"M","Pannawonica Red Hill",2012
"Dh_12.076","Dh_16.260",-0.2891,"M","Abydos Turner Yandee",2011,"M","Pannawonica Red Hill",2012
"Dh_12.076","Dh_16.261",-0.1474,"M","Abydos Turner Yandee",2011,"M","Pannawonica Red Hill",2012
"Dh_12.076","Dh_16.262",-0.1212,"M","Abydos Turner Yandee",2011,"M","Pannawonica Red Hill",2012
"Dh_12.076","Dh_16.263",-0.1501,"M","Abydos Turner Yandee",2011,"F","Pannawonica Red Hill",2012
"Dh_12.076","Dh_16.270",-0.0833,"M","Abydos Turner Yandee",2011,"F","Cane River CP",2014
"Dh_12.076","Dh_16.271",-0.0562,"M","Abydos Turner Yandee",2011,"F","Mallina Station",2014
"Dh_12.076","Dh_16.281",-0.1032,"M","Abydos Turner Yandee",2011,"F","McPhee Creek Mine",2014
"Dh_12.076","Dh_16.285",-0.1064,"M","Abydos Turner Yandee",2011,"F","Millstream Python",2014
"Dh_12.076","Dh_16.286",-0.0661,"M","Abydos Turner Yandee",2011,"M","Millstream Python",2014
"Dh_12.076","Dh_16.287",-0.0374,"M","Abydos Turner Yandee",2011,"M","Millstream Python",2014
"Dh_12.076","Dh_16.352",-0.0476,"M","Abydos Turner Yandee",2011,"F","Quarry Site 1a",2012
"Dh_12.076","Dh_16.353",-0.0933,"M","Abydos Turner Yandee",2011,"M","Quarry Site 1a",2012
"Dh_12.076","Dh_16.354",-0.0845,"M","Abydos Turner Yandee",2011,"F","Quarry Site 1a",2012
"Dh_12.076","Dh_16.355",-0.0864,"M","Abydos Turner Yandee",2011,"M","Quarry Site 1a",2012
"Dh_12.076","Dh_16.356",-0.0642,"M","Abydos Turner Yandee",2011,"F","Quarry Site 1a",2012
"Dh_12.076","Dh_16.421",-0.0738,"M","Abydos Turner Yandee",2011,NA,"Quarry Site 1a",2009
"Dh_12.076","Dh_16.426",-0.0504,"M","Abydos Turner Yandee",2011,NA,"Quarry Site 1b",2009
"Dh_12.076","Dh_16.435",-0.0958,"M","Abydos Turner Yandee",2011,NA,"Quarry Site 2a",2013
"Dh_12.076","Dh_16.440",-0.0997,"M","Abydos Turner Yandee",2011,NA,"Karratha Chichester",2013
"Dh_12.076","Dh_16.441",-0.0798,"M","Abydos Turner Yandee",2011,NA,"De grey Station",2012
"Dh_12.076","Dh_16.443",-0.0595,"M","Abydos Turner Yandee",2011,NA,"Quarry Site 2a",2013
"Dh_12.076","Dh_16.445",-0.0525,"M","Abydos Turner Yandee",2011,NA,"Quarry Site 2b",2013
"Dh_12.076","Dh_16.447",-0.0485,"M","Abydos Turner Yandee",2011,NA,"Quarry Site 2a",2013
"Dh_12.076","Dh_16.450",-0.0478,"M","Abydos Turner Yandee",2011,NA,"Indee Quarry 2",2013
"Dh_12.076","Dh_16.453",-0.0984,"M","Abydos Turner Yandee",2011,NA,"Indee Quarry 2",2013
"Dh_12.076","Dh_16.465",-0.0482,"M","Abydos Turner Yandee",2011,NA,"Wodgina",2014
"Dh_12.076","Dh_16.467",0.0178,"M","Abydos Turner Yandee",2011,NA,"Abydos Turner Yandee",2014
"Dh_12.076","Dh_16.468",-0.0454,"M","Abydos Turner Yandee",2011,NA,"Wodgina",2014
"Dh_12.076","Dh_16.473",-0.0217,"M","Abydos Turner Yandee",2011,NA,"Wodgina",2014
"Dh_12.076","Dh_16.479",-0.0727,"M","Abydos Turner Yandee",2011,NA,"Koodaideri West",2013
"Dh_12.076","Dh_16.480",-0.2136,"M","Abydos Turner Yandee",2011,NA,"Koodaideri East",2013
"Dh_12.076","Dh_16.493",-0.0829,"M","Abydos Turner Yandee",2011,NA,"Tom Price West",2013
"Dh_12.076","Dh_16.496",-0.1192,"M","Abydos Turner Yandee",2011,NA,"Tom Price East",2013
"Dh_12.076","Dh_16.497",-0.0487,"M","Abydos Turner Yandee",2011,NA,"Tom Price East",2013
"Dh_12.076","Dh_16.498",-0.0594,"M","Abydos Turner Yandee",2011,NA,"Tom Price East",2013
"Dh_12.076","Dh_16.500",-0.065,"M","Abydos Turner Yandee",2011,NA,"Tom Price East",2013
"Dh_12.076","Dh_16.554",-0.1373,"M","Abydos Turner Yandee",2011,NA,"Red Hill Hammersley North",2012
"Dh_12.076","Dh_16.555",-0.0748,"M","Abydos Turner Yandee",2011,NA,"Red Hill Hammersley North",2012
"Dh_12.076","Dh_16.881",-0.0685,"M","Abydos Turner Yandee",2011,"M","Karijini NP",2016
"Dh_12.076","Dh_16.882",-0.0914,"M","Abydos Turner Yandee",2011,"F","Karijini NP",2016
"Dh_12.076","Dh_16.883",-0.2054,"M","Abydos Turner Yandee",2011,"F","Karijini NP",2016
"Dh_12.076","Dh_16.910",-0.0404,"M","Abydos Turner Yandee",2011,"M","Karlamilyi East",2016
"Dh_12.076","Dh_17.053",-0.1184,"M","Abydos Turner Yandee",2011,"M","Pannawonica",2015
"Dh_12.076","Dh_17.055",-0.0752,"M","Abydos Turner Yandee",2011,"M","Pannawonica",2015
"Dh_12.076","Dh_17.056",-0.1208,"M","Abydos Turner Yandee",2011,"F","Pannawonica",2015
"Dh_12.076","Dh_2012.077",0.0409,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_2012.088",-0.0694,"M","Abydos Turner Yandee",2011,"F","McPhee Creek Mine",2011
"Dh_12.076","Dh_11.306",-0.0533,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.313",-0.0562,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.314",-0.0628,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.326",-0.0739,"M","Abydos Turner Yandee",2011,"M","Poondano",2011
"Dh_12.076","Dh_11.329",-0.0728,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.330",-0.0771,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.333",-0.0321,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.341",-0.0307,"M","Abydos Turner Yandee",2011,"F","Poondano",2011
"Dh_12.076","Dh_11.345",-0.0551,"M","Abydos Turner Yandee",2011,"M","Poondano",2011
"Dh_12.076","Dh_11.397",-0.0531,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_11.400",-0.037,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_11.409",-0.0271,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_11.411",0.0188,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_11.412",-0.0285,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_11.413",0.0081,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_11.415",0.0256,"M","Abydos Turner Yandee",2011,"M","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.087",-0.0294,"M","Abydos Turner Yandee",2011,"F","Abydos Turner Yandee",2011
"Dh_12.076","Dh_12.260",-0.0538,"M","Abydos Turner Yandee",2011,"F","Quarry Site 1a",2011
"Dh_12.076","Dh_12.277",-0.0286,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2011
"Dh_12.076","Dh_12.279",-0.0495,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2011
"Dh_12.076","Dh_12.284",-0.0655,"M","Abydos Turner Yandee",2011,"M","Cattle Nimingarra Shay",2011
"Dh_12.076","Dh_12.285",-0.0841,"M","Abydos Turner Yandee",2011,"M","Callawa",2011
"Dh_12.076","Dh_12.292",-0.0835,"M","Abydos Turner Yandee",2011,"M","Callawa",2011
"Dh_12.076","Dh_12.296",-0.0797,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2c",2011
"Dh_12.076","Dh_12.297",-0.0575,"M","Abydos Turner Yandee",2011,"M","Quarry Site 2c",2011
"Dh_12.076","Dh_12.344",-0.1384,"M","Abydos Turner Yandee",2011,"M","Red Hill Hammersley South",2011
"Dh_12.076","Dh_16.069",-0.0293,"M","Abydos Turner Yandee",2011,"M","Yarrie Station",2015
"Dh_12.076","Dh_16.070",-0.044,"M","Abydos Turner Yandee",2011,"F","Yarrie Station",2015
"Dh_12.076","Dh_16.107",-0.1018,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.117",-0.1341,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.118",-0.0873,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.120",-0.1259,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.121",-0.1073,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.123",-0.0978,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.125",-0.0787,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.128",-0.1392,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.129",-0.1418,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.132",-0.1405,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.134",-0.0954,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.135",-0.1421,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.137",-0.118,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.138",-0.1301,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.139",-0.1061,"M","Abydos Turner Yandee",2011,"F","Pannawonica Yarraloola",2015
"Dh_12.076","Dh_16.140",-0.1022,"M","Abydos Turner Yandee",2011,"M","Pannawonica Yarraloola",2015
